KODE KELURAHAN,WILAYAH KOTA,KECAMATAN,KELURAHAN,SASARAN,BELUM VAKSIN,DOSIS 1,DOSIS 2,TOTAL VAKSIN,TANGGAL
3175101006,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,26285,9811,16474,8592,25066,2021-08-24
3174031002,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,21566,8521,13045,7636,20681,2021-08-24
3175051002,JAKARTA TIMUR,PASAR REBO,BARU,23886,8023,15863,10300,26163,2021-08-24
3175041004,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,47898,20793,27105,12710,39815,2021-08-24
3171071002,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,21494,8243,13251,7809,21060,2021-08-24
3175031002,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,36689,16265,20424,9991,30415,2021-08-24
3174101002,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,53098,20374,32724,19599,52323,2021-08-24
3174011005,JAKARTA SELATAN,TEBET,BUKIT DURI,34183,13877,20306,10977,31283,2021-08-24
3171041006,JAKARTA PUSAT,SENEN,BUNGUR,18144,6810,11334,6197,17531,2021-08-24
3175061007,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,57724,20541,37183,18620,55803,2021-08-24
3175061004,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,58287,21068,37219,20520,57739,2021-08-24
3175041007,JAKARTA TIMUR,KRAMAT JATI,CAWANG,32762,13655,19107,9873,28980,2021-08-24
3175101008,JAKARTA TIMUR,CIPAYUNG,CEGER,18932,7001,11931,5982,17913,2021-08-24
3171031006,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,32581,13141,19440,10192,29632,2021-08-24
3171051002,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,35885,13964,21921,12825,34746,2021-08-24
3171051001,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,24292,9150,15142,9031,24173,2021-08-24
3173011001,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,66284,24453,41831,24161,65992,2021-08-24
3173011006,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,81027,29346,51681,24903,76584,2021-08-24
3175091002,JAKARTA TIMUR,CIRACAS,CIBUBUR,66364,23459,42905,24864,67769,2021-08-24
3171011002,JAKARTA PUSAT,GAMBIR,CIDENG,15390,5339,10051,6159,16210,2021-08-24
3174091003,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,38497,14227,24270,13826,38096,2021-08-24
3175051003,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,41419,14671,26748,15238,41986,2021-08-24
3171061003,JAKARTA PUSAT,MENTENG,CIKINI,8274,3415,4859,2751,7610,2021-08-24
3174081006,JAKARTA SELATAN,PANCORAN,CIKOKO,10547,3720,6827,3736,10563,2021-08-24
3174061001,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,51752,19040,32712,19701,52413,2021-08-24
3174041003,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,25145,9101,16044,10329,26373,2021-08-24
3175101002,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,27635,9980,17655,9363,27018,2021-08-24
3175041006,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,40181,17063,23118,11811,34929,2021-08-24
3172041001,JAKARTA UTARA,CILINCING,CILINCING,43609,17424,26185,13550,39735,2021-08-24
3175101001,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,26104,8897,17207,9783,26990,2021-08-24
3174091006,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,38303,13104,25199,15160,40359,2021-08-24
3174061005,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,26704,10345,16359,10614,26973,2021-08-24
3174071010,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,34102,12834,21268,12581,33849,2021-08-24
3175021003,JAKARTA TIMUR,PULO GADUNG,CIPINANG,39306,15276,24030,13357,37387,2021-08-24
3175031007,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,35212,15433,19779,9636,29415,2021-08-24
3175031008,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,45319,19151,26168,11824,37992,2021-08-24
3175031005,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,32824,13845,18979,10761,29740,2021-08-24
3175081005,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,42308,16700,25608,14566,40174,2021-08-24
3175031006,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,55243,23196,32047,16058,48105,2021-08-24
3174051003,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,39937,16335,23602,12253,35855,2021-08-24
3175091001,JAKARTA TIMUR,CIRACAS,CIRACAS,64594,22794,41800,22466,64266,2021-08-24
3175041003,JAKARTA TIMUR,KRAMAT JATI,DUKUH,24609,9024,15585,7769,23354,2021-08-24
3175071001,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,61160,25319,35841,19605,55446,2021-08-24
3174081004,JAKARTA SELATAN,PANCORAN,DUREN TIGA,28319,10802,17517,9026,26543,2021-08-24
3173051005,JAKARTA BARAT,KEBON JERUK,DURI KEPA,60138,21549,38589,22282,60871,2021-08-24
3173011002,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,77923,31874,46049,23068,69117,2021-08-24
3171011006,JAKARTA PUSAT,GAMBIR,DURI PULO,19610,7215,12395,6550,18945,2021-08-24
3173041011,JAKARTA BARAT,TAMBORA,DURI SELATAN,14259,4835,9424,5337,14761,2021-08-24
3173041003,JAKARTA BARAT,TAMBORA,DURI UTARA,19844,7020,12824,6746,19570,2021-08-24
3171081003,JAKARTA PUSAT,JOHAR BARU,GALUR,18243,5914,12329,6284,18613,2021-08-24
3171011001,JAKARTA PUSAT,GAMBIR,GAMBIR,2191,760,1431,867,2298,2021-08-24
3174061004,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,22119,8419,13700,7738,21438,2021-08-24
3174071009,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,39922,15323,24599,14381,38980,2021-08-24
3175051001,JAKARTA TIMUR,PASAR REBO,GEDONG,35755,13139,22616,12393,35009,2021-08-24
3171071001,JAKARTA PUSAT,TANAH ABANG,GELORA,3127,1255,1872,1047,2919,2021-08-24
3173031007,JAKARTA BARAT,TAMAN SARI,GLODOK,7837,2495,5342,3486,8828,2021-08-24
3171061004,JAKARTA PUSAT,MENTENG,GONDANGDIA,4100,1551,2549,1881,4430,2021-08-24
3173021001,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,16876,6343,10533,6057,16590,2021-08-24
3174051005,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,44251,17353,26898,14574,41472,2021-08-24
3174051004,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,42494,16502,25992,13890,39882,2021-08-24
3174021007,JAKARTA SELATAN,SETIA BUDI,GUNTUR,3985,1433,2552,1763,4315,2021-08-24
3174071002,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,9436,3410,6026,4066,10092,2021-08-24
3171031005,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,19199,7321,11878,6918,18796,2021-08-24
3171021004,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,16650,5469,11181,6959,18140,2021-08-24
3175081004,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,28363,8209,20154,15087,35241,2021-08-24
3171031003,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,22557,8735,13822,7394,21216,2021-08-24
3174091001,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,62389,22288,40101,24538,64639,2021-08-24
3175021007,JAKARTA TIMUR,PULO GADUNG,JATI,32757,12520,20237,11509,31746,2021-08-24
3174041002,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,37502,14215,23287,13971,37258,2021-08-24
3173071004,JAKARTA BARAT,PALMERAH,JATI PULO,28738,10560,18178,9254,27432,2021-08-24
3175061001,JAKARTA TIMUR,CAKUNG,JATINEGARA,84160,33184,50976,24427,75403,2021-08-24
3175021004,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,24632,8714,15918,7578,23496,2021-08-24
3173021004,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,30266,11177,19089,11901,30990,2021-08-24
3173021006,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,38246,14164,24082,14574,38656,2021-08-24
3173041006,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,29314,12785,16529,7678,24207,2021-08-24
3173041008,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,21021,8440,12581,6318,18899,2021-08-24
3173081005,JAKARTA BARAT,KEMBANGAN,JOGLO,40839,15778,25061,13339,38400,2021-08-24
3171081001,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,37488,12636,24852,13951,38803,2021-08-24
3173041002,JAKARTA BARAT,TAMBORA,KALI ANYAR,23856,8374,15482,6839,22321,2021-08-24
3172041004,JAKARTA UTARA,CILINCING,KALIBARU,67684,28949,38735,18494,57229,2021-08-24
3174081002,JAKARTA SELATAN,PANCORAN,KALIBATA,41994,17730,24264,12367,36631,2021-08-24
3173061001,JAKARTA BARAT,KALI DERES,KALIDERES,72447,27488,44959,24732,69691,2021-08-24
3175051004,JAKARTA TIMUR,PASAR REBO,KALISARI,43212,15654,27558,15706,43264,2021-08-24
3173061004,JAKARTA BARAT,KALI DERES,KAMAL,53783,20961,32822,13652,46474,2021-08-24
3172011002,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,12930,3751,9179,6141,15320,2021-08-24
3171071007,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,11358,4919,6439,3418,9857,2021-08-24
3175031001,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,25717,10922,14795,7117,21912,2021-08-24
3171081002,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,21237,6053,15184,7896,23080,2021-08-24
3175041002,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,43993,19016,24977,11894,36871,2021-08-24
3173011005,JAKARTA BARAT,CENGKARENG,KAPUK,134466,54731,79735,36190,115925,2021-08-24
3172011003,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,35781,11843,23938,15775,39713,2021-08-24
3171021002,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,25761,9047,16714,8948,25662,2021-08-24
3174021004,JAKARTA SELATAN,SETIA BUDI,KARET,9623,3730,5893,3673,9566,2021-08-24
3174021003,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,16055,5501,10554,6497,17051,2021-08-24
3174021002,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,2770,967,1803,1295,3098,2021-08-24
3171071003,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,19271,7364,11907,6394,18301,2021-08-24
3171021003,JAKARTA PUSAT,SAWAH BESAR,KARTINI,22292,8101,14191,8424,22615,2021-08-24
3175011003,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,25284,10441,14843,7385,22228,2021-08-24
3175021006,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,40696,14645,26051,15807,41858,2021-08-24
3173031006,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,17387,6223,11164,6373,17537,2021-08-24
3174041007,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,44552,17481,27071,14966,42037,2021-08-24
3174051006,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,41212,15114,26098,14874,40972,2021-08-24
3174051001,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,42422,16939,25483,13045,38528,2021-08-24
3174011004,JAKARTA SELATAN,TEBET,KEBON BARU,35165,13377,21788,12013,33801,2021-08-24
3172021005,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,50952,19185,31767,17851,49618,2021-08-24
3173051001,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,53887,21829,32058,16492,48550,2021-08-24
3171071006,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,21531,9799,11732,6133,17865,2021-08-24
3171011005,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,10163,3742,6421,3629,10050,2021-08-24
3171031002,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,30019,11699,18320,10109,28429,2021-08-24
3175011005,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,16490,6155,10335,5999,16334,2021-08-24
3171071005,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,32206,15444,16762,8177,24939,2021-08-24
3175081003,JAKARTA TIMUR,MAKASAR,KEBON PALA,46614,17473,29141,15491,44632,2021-08-24
3171061005,JAKARTA PUSAT,MENTENG,KEBON SIRIH,12299,5126,7173,3805,10978,2021-08-24
3173011004,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,32612,11229,21383,11677,33060,2021-08-24
3173051007,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,32165,11807,20358,10528,30886,2021-08-24
3173051006,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,45740,15753,29987,16518,46505,2021-08-24
3173051004,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,23565,9186,14379,7301,21680,2021-08-24
3175091003,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,46875,16244,30631,16595,47226,2021-08-24
3172061003,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,35717,11792,23925,16619,40544,2021-08-24
3172061001,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,33592,10246,23346,15942,39288,2021-08-24
3173071005,JAKARTA BARAT,PALMERAH,KEMANGGISAN,32139,12206,19933,10713,30646,2021-08-24
3171031001,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,20708,7616,13092,7328,20420,2021-08-24
3173081006,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,27130,10200,16930,10142,27072,2021-08-24
3173081001,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,54451,20569,33882,18040,51922,2021-08-24
3171041002,JAKARTA PUSAT,SENEN,KENARI,9579,3521,6058,3286,9344,2021-08-24
3173041005,JAKARTA BARAT,TAMBORA,KERENDANG,19973,7327,12646,6799,19445,2021-08-24
3175071003,JAKARTA TIMUR,DUREN SAWIT,KLENDER,69978,29741,40237,19176,59413,2021-08-24
3172031001,JAKARTA UTARA,KOJA,KOJA,28175,11129,17046,9664,26710,2021-08-24
3173071006,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,21158,8222,12936,6352,19288,2021-08-24
3173071003,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,24995,9890,15105,7644,22749,2021-08-24
3171041004,JAKARTA PUSAT,SENEN,KRAMAT,28835,11855,16980,8278,25258,2021-08-24
3175041001,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,34144,13181,20963,10285,31248,2021-08-24
3174071003,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,14413,5162,9251,5530,14781,2021-08-24
3173031002,JAKARTA BARAT,TAMAN SARI,KRUKUT,19244,7081,12163,6083,18246,2021-08-24
3174031005,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,12785,4583,8202,4803,13005,2021-08-24
3174021008,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,6008,2206,3802,2414,6216,2021-08-24
3171041005,JAKARTA PUSAT,SENEN,KWITANG,15486,5860,9626,5177,14803,2021-08-24
3172031003,JAKARTA UTARA,KOJA,LAGOA,59065,23910,35155,18791,53946,2021-08-24
3174061002,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,37626,14620,23006,13917,36923,2021-08-24
3174091004,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,53946,21032,32914,17543,50457,2021-08-24
3175101007,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,63547,22369,41178,22903,64081,2021-08-24
3175081001,JAKARTA TIMUR,MAKASAR,MAKASAR,34390,12601,21789,12215,34004,2021-08-24
3175071006,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,30927,11886,19041,11892,30933,2021-08-24
3175071005,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,27530,10248,17282,10762,28044,2021-08-24
3174031001,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,18159,6800,11359,6787,18146,2021-08-24
3173031005,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,7707,2486,5221,3317,8538,2021-08-24
3171021005,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,27442,10077,17365,9837,27202,2021-08-24
3174011007,JAKARTA SELATAN,TEBET,MANGGARAI,28373,9970,18403,9588,27991,2021-08-24
3174011006,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,23075,8364,14711,8470,23181,2021-08-24
3173031003,JAKARTA BARAT,TAMAN SARI,MAPHAR,16461,6113,10348,6223,16571,2021-08-24
3172041003,JAKARTA UTARA,CILINCING,MARUNDA,28943,10584,18359,8012,26371,2021-08-24
3174071001,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,2627,916,1711,1306,3017,2021-08-24
3171061001,JAKARTA PUSAT,MENTENG,MENTENG,25624,10267,15357,8369,23726,2021-08-24
3174021005,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,27816,9864,17952,10121,28073,2021-08-24
3174011003,JAKARTA SELATAN,TEBET,MENTENG DALAM,36028,13640,22388,12624,35012,2021-08-24
3173081003,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,32130,12188,19942,10568,30510,2021-08-24
3173081002,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,43752,16720,27032,15519,42551,2021-08-24
3175101004,JAKARTA TIMUR,CIPAYUNG,MUNJUL,23871,8402,15469,8194,23663,2021-08-24
3172051002,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,74240,29305,44935,23873,68808,2021-08-24
3172051001,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,37736,12494,25242,15507,40749,2021-08-24
3175011004,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,19769,7981,11788,6291,18079,2021-08-24
3173071001,JAKARTA BARAT,PALMERAH,PALMERAH,63011,24422,38589,19875,58464,2021-08-24
3174081001,JAKARTA SELATAN,PANCORAN,PANCORAN,19421,7401,12020,6918,18938,2021-08-24
3172021003,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,39097,13818,25279,13902,39181,2021-08-24
3171021001,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,12035,3906,8129,5134,13263,2021-08-24
3174021006,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,26752,10095,16657,9597,26254,2021-08-24
3174041001,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,24821,9322,15499,9506,25005,2021-08-24
3171041003,JAKARTA PUSAT,SENEN,PASEBAN,23533,9186,14347,7725,22072,2021-08-24
3173061005,JAKARTA BARAT,KALI DERES,PEGADUNGAN,75587,26605,48982,26708,75690,2021-08-24
3171061002,JAKARTA PUSAT,MENTENG,PEGANGSAAN,23455,9490,13965,7039,21004,2021-08-24
3172061002,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,49976,15217,34759,22563,57322,2021-08-24
3172011004,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,74578,27656,46922,28262,75184,2021-08-24
3174041006,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,37346,14454,22892,13638,36530,2021-08-24
3174041005,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,57656,23211,34445,17850,52295,2021-08-24
3175051005,JAKARTA TIMUR,PASAR REBO,PEKAYON,43250,15478,27772,15417,43189,2021-08-24
3173041009,JAKARTA BARAT,TAMBORA,PEKOJAN,23587,8152,15435,8789,24224,2021-08-24
3174031003,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,43522,16134,27388,16709,44097,2021-08-24
3174081005,JAKARTA SELATAN,PANCORAN,PENGADEGAN,21478,7375,14103,7419,21522,2021-08-24
3175061003,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,99255,42390,56865,27143,84008,2021-08-24
3172011001,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,88308,36681,51627,25707,77334,2021-08-24
3174101001,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,27545,9630,17915,10573,28488,2021-08-24
3171071004,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,33271,15854,17417,8188,25605,2021-08-24
3174071008,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,11499,4394,7105,4439,11544,2021-08-24
3171011004,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,14692,5618,9074,5362,14436,2021-08-24
3171011003,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,17458,6536,10922,5613,16535,2021-08-24
3174101004,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,37187,13980,23207,13032,36239,2021-08-24
3174101003,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,53716,21453,32263,18368,50631,2021-08-24
3175081002,JAKARTA TIMUR,MAKASAR,PINANG RANTI,27198,10432,16766,9737,26503,2021-08-24
3173031008,JAKARTA BARAT,TAMAN SARI,PINANGSIA,10729,3624,7105,4237,11342,2021-08-24
3175011001,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,31776,12917,18859,8940,27799,2021-08-24
3175021002,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,41011,14955,26056,13443,39499,2021-08-24
3172011005,JAKARTA UTARA,PENJARINGAN,PLUIT,47783,16930,30853,20948,51801,2021-08-24
3175071002,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,61550,25349,36201,19129,55330,2021-08-24
3175071004,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,72015,27379,44636,23677,68313,2021-08-24
3175071007,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,35367,15341,20026,10233,30259,2021-08-24
3174061003,JAKARTA SELATAN,CILANDAK,PONDOK LABU,46464,16527,29937,19136,49073,2021-08-24
3174051002,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,56169,21393,34776,20874,55650,2021-08-24
3175101003,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,25574,9312,16262,8492,24754,2021-08-24
3101011003,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,2060,349,1711,983,2694,2021-08-24
3101011002,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,5528,943,4585,2483,7068,2021-08-24
3101011001,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,5450,906,4544,2040,6584,2021-08-24
3101021003,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,2765,332,2433,1361,3794,2021-08-24
3101021002,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,4553,669,3884,2585,6469,2021-08-24
3101021001,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,1941,333,1608,841,2449,2021-08-24
3174071007,JAKARTA SELATAN,KEBAYORAN BARU,PULO,5835,2019,3816,2684,6500,2021-08-24
3175021001,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,34422,13392,21030,11297,32327,2021-08-24
3175061005,JAKARTA TIMUR,CAKUNG,PULO GEBANG,97301,38756,58545,29916,88461,2021-08-24
3174041004,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,39616,14306,25310,15289,40599,2021-08-24
3175091005,JAKARTA TIMUR,CIRACAS,RAMBUTAN,36771,15693,21078,11110,32188,2021-08-24
3172031006,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,42179,17726,24453,12577,37030,2021-08-24
3172031004,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,34408,14087,20321,11150,31471,2021-08-24
3174071005,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5625,1947,3678,2452,6130,2021-08-24
3173011003,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,63799,24797,39002,18721,57723,2021-08-24
3175031004,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,21434,8875,12559,6549,19108,2021-08-24
3174081003,JAKARTA SELATAN,PANCORAN,RAWA JATI,20509,7655,12854,7319,20173,2021-08-24
3175061002,JAKARTA TIMUR,CAKUNG,RAWA TERATE,24637,8666,15971,7807,23778,2021-08-24
3175021005,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,37612,14633,22979,13002,35981,2021-08-24
3171051003,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,21967,8501,13466,7953,21419,2021-08-24
3173041010,JAKARTA BARAT,TAMBORA,ROA MALAKA,3484,1072,2412,1550,3962,2021-08-24
3172041006,JAKARTA UTARA,CILINCING,ROROTAN,41668,15004,26664,13641,40305,2021-08-24
3174071004,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,2842,1002,1840,1355,3195,2021-08-24
3173061002,JAKARTA BARAT,KALI DERES,SEMANAN,71354,27985,43369,18633,62002,2021-08-24
3172041007,JAKARTA UTARA,CILINCING,SEMPER BARAT,68587,24119,44468,24897,69365,2021-08-24
3172041005,JAKARTA UTARA,CILINCING,SEMPER TIMUR,36267,13301,22966,12286,35252,2021-08-24
3174071006,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,2771,1164,1607,1042,2649,2021-08-24
3171041001,JAKARTA PUSAT,SENEN,SENEN,6804,2448,4356,2584,6940,2021-08-24
3171031004,JAKARTA PUSAT,KEMAYORAN,SERDANG,29668,11271,18397,9864,28261,2021-08-24
3174021001,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,3023,1148,1875,1200,3075,2021-08-24
3175101005,JAKARTA TIMUR,CIPAYUNG,SETU,20572,8061,12511,6122,18633,2021-08-24
3173071002,JAKARTA BARAT,PALMERAH,SLIPI,16591,6034,10557,6077,16634,2021-08-24
3173081004,JAKARTA BARAT,KEMBANGAN,SRENGSENG,45523,18185,27338,14517,41855,2021-08-24
3174091002,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,58196,19271,38925,23297,62222,2021-08-24
3173051003,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,37033,15107,21926,9940,31866,2021-08-24
3173051002,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,38290,16537,21753,10297,32050,2021-08-24
3172041002,JAKARTA UTARA,CILINCING,SUKAPURA,53949,20973,32976,18385,51361,2021-08-24
3171031007,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,22717,8830,13887,7948,21835,2021-08-24
3172021004,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,29876,11084,18792,10375,29167,2021-08-24
3172021006,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,71805,23471,48334,30403,78737,2021-08-24
3172021002,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,63031,21356,41675,25149,66824,2021-08-24
3175091004,JAKARTA TIMUR,CIRACAS,SUSUKAN,38257,13448,24809,12874,37683,2021-08-24
3173031001,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,14348,5261,9087,5676,14763,2021-08-24
3173041001,JAKARTA BARAT,TAMBORA,TAMBORA,10204,3889,6315,3283,9598,2021-08-24
3173041004,JAKARTA BARAT,TAMBORA,TANAH SEREAL,26387,8536,17851,9087,26938,2021-08-24
